Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
CDB;BANCO BTG PACTUAL;R$ 5.000,00;91,58%;R$ 9.579,01;AAA S&P;2558 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO BTG PACTUAL;R$ 5.000,00;111,08%;R$ 10.553,96;AAA S&P;2922 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO BTG PACTUAL;R$ 5.000,00;132,82%;R$ 11.641,09;AAA S&P;3287 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO BTG PACTUAL;R$ 5.000,00;156,77%;R$ 12.838,72;AAA S&P;3652 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;9,03%;R$ 10.903,40;AAA FITCH;361 dias;Vencimento;103,5% CDI;LCI/LCA 85.39% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;30,80%;R$ 13.080,33;AAA FITCH;1080 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;30,80%;R$ 13.080,33;AAA FITCH;1081 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CRI;OPEA SECURITIZADORA;R$ 10.409,92;57,54%;R$ 16.399,84;Sem Rating;1587 dias;Vencimento;CDI + 0,35%;LCI/LCA CDI + 0.41%
LCA;BANCO BOCOM BBM;R$ 50.000,00;36,90%;R$ 68.449,28;AAA FITCH;1095 dias;Vencimento;95,0% CDI;CDB 111.76% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;44,18%;R$ 72.090,11;AA FITCH;1460 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO BMG;R$ 1.000,00;26,02%;R$ 1.260,21;B+ FITCH;930 dias;Vencimento;IPCA +6,84%;LCI/LCA IPCA + 5.81%
CDB;AGIBANK;R$ 1.000,00;31,34%;R$ 1.313,43;BBB+ FITCH;1095 dias;Vencimento;11,03%PRÉ;LCI/LCA 9.38% PRÉ
CDB;AGIBANK;R$ 1.000,00;31,26%;R$ 1.312,59;BBB+ FITCH;1095 dias;Vencimento;IPCA +6,84%;LCI/LCA IPCA + 5.81%
CDB;BANCO NBC;R$ 2.000,00;9,03%;R$ 2.180,53;AAA FITCH;361 dias;Vencimento;103,42% CDI;LCI/LCA 85.32% CDI
CDB;BANCO AGIBANK IPCA+;R$ 5.000,00;31,26%;R$ 6.562,96;Sem Rating;1095 dias;Vencimento;IPCA +6,84%;LCI/LCA IPCA + 5.81%
CDB;BANCO DAYCOVAL;R$ 20.000,00;44,12%;R$ 28.824,38;AA FITCH;1460 dias;Vencimento;11,03%PRÉ;LCI/LCA 9.38% PRÉ
CDB;BANCO OMNI;R$ 122,00;6,42%;R$ 129,83;A S&P;269 dias;No Vencimento;11,02%PRÉ;LCI/LCA 8.82% PRÉ
CDB;WILLBANK;R$ 1.000,00;9,17%;R$ 1.091,68;Sem Rating;365 dias;Vencimento;11,02%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO PINE;R$ 1.000,00;9,17%;R$ 1.091,71;BB+ FITCH;367 dias;Vencimento;IPCA +6,83%;LCI/LCA IPCA + 5.63%
CDB;BANCO BV;R$ 1.000,00;31,26%;R$ 1.312,63;AA MOODYS;1096 dias;Vencimento;11,02%PRÉ;LCI/LCA 9.37% PRÉ
CDB;BANCO BMG;R$ 1.000,00;35,55%;R$ 1.355,49;B+ FITCH;1221 dias;Vencimento;IPCA +6,83%;LCI/LCA IPCA + 5.81%
CDB;BANCO BMG;R$ 1.000,00;44,25%;R$ 1.442,54;B+ FITCH;1466 dias;Vencimento;IPCA +6,83%;LCI/LCA IPCA + 5.81%
CRI;CANOPUS - ESTADO DE SÃO PAULO;R$ 1.051,28;240,70%;R$ 3.581,72;Sem Rating;4295 dias;Vencimento;IPCA +6,83%;CDB IPCA + 8.04%
CRI;CANOPUS - ESTADO DE SÃO PAULO;R$ 1.051,28;240,70%;R$ 3.581,72;Sem Rating;4295 dias;Vencimento;IPCA +6,83%;CDB IPCA + 8.04%
CRI;CANOPUS - ESTADO DE SÃO PAULO;R$ 1.051,28;240,70%;R$ 3.581,72;Sem Rating;4295 dias;Vencimento;IPCA +6,83%;CDB IPCA + 8.04%
CDB;BANCO PINE IPCA+;R$ 5.000,00;9,17%;R$ 5.458,53;Sem Rating;367 dias;Vencimento;IPCA +6,83%;LCI/LCA IPCA + 5.63%
CDB;BANCO BR PARTNERS;R$ 5.000,00;31,22%;R$ 6.560,75;A- FITCH;1095 dias;Vencimento;11,02%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO BV;R$ 5.000,00;31,26%;R$ 6.563,16;AA MOODYS;1096 dias;Vencimento;11,02%PRÉ;LCI/LCA 9.37% PRÉ
CDB;BANCO ALFA;R$ 10.000,00;1,26%;R$ 10.126,41;AA+ MOODYS;59 dias;Vencimento;11,02%PRÉ;LCI/LCA 8.54% PRÉ
CDB;BANCO BR PARTNERS;R$ 10.000,00;19,81%;R$ 11.980,97;A- FITCH;730 dias;Vencimento;11,02%PRÉ;LCI/LCA 9.37% PRÉ
CDB;BANCO CAIXA GERAL;R$ 10.000,00;23,62%;R$ 12.362,50;BB+ FITCH;854 dias;Vencimento;IPCA +6,83%;LCI/LCA IPCA + 5.81%
CRA;BRF;R$ 19.962,00;116,19%;R$ 43.155,61;AAA S&P;2705 dias;Vencimento;IPCA +6,05%;LCI/LCA IPCA + 7.12%
CDB;BANCO BTG PACTUAL;R$ 500,00;4,43%;R$ 522,15;AAA S&P;186 dias;Vencimento;103,25% CDI;LCI/LCA 82.6% CDI
CDB;BANCO BTG PACTUAL;R$ 500,00;4,43%;R$ 522,15;AAA S&P;186 dias;Vencimento;103,25% CDI;LCI/LCA 82.6% CDI
CDB;BANCO BTG PACTUAL;R$ 500,00;4,43%;R$ 522,15;AAA S&P;186 dias;Vencimento;103,25% CDI;LCI/LCA 82.6% CDI
CDB;AGIBANK;R$ 1.000,00;9,16%;R$ 1.091,59;BBB+ FITCH;367 dias;Vencimento;11,01%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO PAN;R$ 1.000,00;18,96%;R$ 1.189,64;AAA S&P;720 dias;Vencimento;103,25% CDI;LCI/LCA 85.18% CDI
CDB;BANCO PAN;R$ 1.000,00;30,72%;R$ 1.307,17;AAA S&P;1080 dias;Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;44,05%;R$ 1.440,50;AAA S&P;1460 dias;Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BMG;R$ 1.000,00;58,06%;R$ 1.580,57;B+ FITCH;1826 dias;No Vencimento;11,01%PRÉ;LCI/LCA 9.36% PRÉ
CRI;COGNA;R$ 1.133,61;72,93%;R$ 1.960,30;Sem Rating;1921 dias;Vencimento;IPCA +6,82%;CDB IPCA + 8.02%
CRI;COGNA;R$ 1.133,61;72,93%;R$ 1.960,30;Sem Rating;1921 dias;Vencimento;IPCA +6,82%;CDB IPCA + 8.02%
CRI;COGNA;R$ 1.133,61;72,93%;R$ 1.960,30;Sem Rating;1921 dias;Vencimento;IPCA +6,82%;CDB IPCA + 8.02%
CDB;BANCO BTG PACTUAL;R$ 5.000,00;73,78%;R$ 8.689,00;AAA S&P;2191 dias;Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO PAN;R$ 10.000,00;14,11%;R$ 11.411,18;AAA S&P;550 dias;Vencimento;103,2% CDI;LCI/LCA 85.14% CDI
Debênture;RIO+ SANEAMENTO;R$ 10.926,95;570,23%;R$ 73.235,80;Sem Rating;7157 dias;Vencimento;IPCA +6,82%;LCI/LCA IPCA + 5.8%
CDB;BANCO RCI;R$ 50,00;19,56%;R$ 59,78;AA+ MOODYS;721 dias;Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
CDB;Banco C6 S.A.;R$ 100,00;4,32%;R$ 104,32;A- S&P;181 dias;Vencimento;11,00%PRÉ;LCI/LCA 80.0% PRÉ
CDB;BANCO MASTER;R$ 1.000,00;1,95%;R$ 1.019,50;BBB- FITCH;90 dias;Vencimento;11,00%PRÉ;LCI/LCA 8.53% PRÉ
CDB;BANCO OMNI;R$ 1.000,00;4,32%;R$ 1.043,20;Sem Rating;181 dias;No Vencimento;11,00%PRÉ;LCI/LCA 8.8% PRÉ
CDB;BANCO BBC;R$ 1.000,00;19,77%;R$ 1.197,72;AA- FITCH;731 dias;Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
CDB;BANCO CAIXA GERAL - BRASIL;R$ 1.000,00;19,77%;R$ 1.197,72;Sem Rating;731 dias;Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
Debênture;CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TREN;R$ 1.035,72;535,43%;R$ 6.581,27;Sem Rating;6487 dias;Vencimento;IPCA +6,81%;CDB IPCA + 8.01%
Debênture;CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TREN;R$ 1.035,72;535,43%;R$ 6.581,27;Sem Rating;6487 dias;Vencimento;IPCA +6,81%;CDB IPCA + 8.01%
Debênture;CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TREN;R$ 1.035,72;535,43%;R$ 6.581,27;Sem Rating;6487 dias;Vencimento;IPCA +6,81%;CDB IPCA + 8.01%
CRI;FARO ENERGY;R$ 1.085,64;360,56%;R$ 5.000,02;Sem Rating;5360 dias;Vencimento;IPCA +6,81%;CDB IPCA + 8.01%
CRI;FARO ENERGY;R$ 1.085,64;360,56%;R$ 5.000,02;Sem Rating;5360 dias;Vencimento;IPCA +6,81%;CDB IPCA + 8.01%
CRI;FARO ENERGY;R$ 1.085,64;360,56%;R$ 5.000,02;Sem Rating;5360 dias;Vencimento;IPCA +6,81%;CDB IPCA + 8.01%
CDB;LECCA FINANCEIRA;R$ 5.000,00;9,15%;R$ 5.457,54;Sem Rating;366 dias;Vencimento;11,00%PRÉ;LCI/LCA 9.07% PRÉ
CDB;BANCO PAN;R$ 5.000,00;30,67%;R$ 6.533,62;AAA S&P;1080 dias;Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
CDB;BANCO CAIXA GERAL;R$ 10.000,00;15,88%;R$ 11.588,09;BB+ FITCH;612 dias;Vencimento;IPCA +6,81%;LCI/LCA IPCA + 5.62%
CDB;STELLANTIS FINANCIAMENTOS;R$ 1.000,00;19,77%;R$ 1.197,72;Sem Rating;730 dias;No Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
CDB;BANCO FIBRA;R$ 10.000,00;31,25%;R$ 13.124,86;B+ FITCH;1095 dias;Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
CDB;BANCO PAN;R$ 10.000,00;44,04%;R$ 14.403,60;AAA S&P;1462 dias;No Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
CDB;BANCO DAYCOVAL;R$ 1.000,00;57,93%;R$ 1.579,34;AA FITCH;1825 dias;No Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
Debênture;IGUA SA;R$ 20.592,00;170,45%;R$ 55.690,33;Sem Rating;3861 dias;Vencimento;IPCA +6,03%;LCI/LCA IPCA + 5.13%
CDB;BANCO PINE;R$ 50.000,00;43,98%;R$ 71.991,28;BB+ FITCH;1463 dias;Vencimento;11,00%PRÉ;LCI/LCA 9.35% PRÉ
LFSN;BANCO ABC BRASIL;R$ 627.035,59;3,21%;R$ 647.163,39;Sem Rating;140 dias;No Vencimento;11,00%PRÉ;LCI/LCA 8.53% PRÉ
LFSN;BANCO ABC BRASIL;R$ 627.035,59;3,21%;R$ 647.163,39;AAA FITCH;140 dias;No Vencimento;11,00%PRÉ;LCI/LCA 8.53% PRÉ
CDB;BANCO RCI;R$ 50,00;19,53%;R$ 59,76;AA+ MOODYS;721 dias;Diária;103,0% CDI;LCI/LCA 87.55% CDI
CDB;PAGBANK;R$ 100,00;2,01%;R$ 102,01;Sem Rating;90 dias;No Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;PICPAY;R$ 100,00;2,01%;R$ 102,01;Sem Rating;90 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO BTG PACTUAL;R$ 500,00;2,84%;R$ 514,20;AAA S&P;125 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO BTG PACTUAL;R$ 500,00;2,84%;R$ 514,20;AAA S&P;125 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO BTG PACTUAL;R$ 500,00;2,84%;R$ 514,20;AAA S&P;125 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;MERCADO LIVRE;R$ 1.000,00;1,29%;R$ 1.012,93;AAA FITCH;60 dias;No Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.000,00;2,01%;R$ 1.020,13;Sem Rating;90 dias;No Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.000,00;2,01%;R$ 1.020,13;Sem Rating;90 dias;No Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;C6 BANK;R$ 1.000,00;2,01%;R$ 1.020,13;A- S&P;90 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO CAIXA GERAL;R$ 1.000,00;4,15%;R$ 1.041,46;BB+ FITCH;180 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.000,00;4,15%;R$ 1.041,46;A+ MOODYS;180 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO XP;R$ 1.000,00;4,31%;R$ 1.043,15;AA FITCH;181 dias;No Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO CAIXA GERAL;R$ 1.000,00;4,31%;R$ 1.043,15;BB+ FITCH;181 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO INDUSTRIAL DO BRASIL S/A.;R$ 1.000,00;4,31%;R$ 1.043,15;Sem Rating;181 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO DAYCOVAL;R$ 1.000,00;4,38%;R$ 1.043,85;AA FITCH;184 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;RABOBANK;R$ 1.000,00;4,38%;R$ 1.043,85;AAA FITCH;185 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO HAITONG;R$ 1.000,00;9,10%;R$ 1.091,02;AAA S&P;364 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO MASTER;R$ 1.000,00;9,14%;R$ 1.091,45;BBB- FITCH;365 dias;Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.61%
CDB;BANCO PINE;R$ 1.000,00;9,14%;R$ 1.091,45;Sem Rating;365 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.61%
CDB;RABOBANK;R$ 1.000,00;9,14%;R$ 1.091,40;AAA FITCH;365 dias;No Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO XP;R$ 1.000,00;9,14%;R$ 1.091,40;AA FITCH;365 dias;No Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO RANDON SA;R$ 1.000,00;9,29%;R$ 1.092,91;Sem Rating;371 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO BMG;R$ 1.000,00;13,81%;R$ 1.138,08;B+ FITCH;539 dias;Vencimento;10,99%PRÉ;LCI/LCA 9.07% PRÉ
CDB;BANCO SOFISA;R$ 1.000,00;13,84%;R$ 1.138,43;A+ FITCH;540 dias;No Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO BBC;R$ 1.000,00;13,84%;R$ 1.138,43;AA- FITCH;540 dias;No Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO VOITER;R$ 1.000,00;19,53%;R$ 1.195,30;Sem Rating;721 dias;Diária;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO VOLKSWAGEN;R$ 1.000,00;19,75%;R$ 1.197,46;Sem Rating;730 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BCO VOLKSWAGEN S/A;R$ 1.000,00;19,92%;R$ 1.199,20;Sem Rating;735 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO FIBRA;R$ 1.000,00;24,96%;R$ 1.249,55;B+ FITCH;900 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
CDB;BANCO RCI;R$ 1.000,00;31,11%;R$ 1.311,10;Sem Rating;1095 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO ANDBANK (BRASIL) S/;R$ 1.000,00;31,11%;R$ 1.311,10;Sem Rating;1095 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO BV;R$ 1.000,00;31,11%;R$ 1.311,10;AA MOODYS;1095 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO BV;R$ 1.000,00;31,16%;R$ 1.311,58;AA MOODYS;1096 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO PAN;R$ 1.000,00;31,16%;R$ 1.311,58;AAA S&P;1096 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO FIBRA;R$ 1.000,00;36,84%;R$ 1.368,40;B+ FITCH;1260 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
CDB;BANCO PINE;R$ 1.000,00;43,95%;R$ 1.439,48;BB+ FITCH;1460 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
CDB;AGIBANK;R$ 1.000,00;43,95%;R$ 1.439,48;BBB+ FITCH;1460 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
CDB;BANCO FIBRA;R$ 1.000,00;43,95%;R$ 1.439,48;B+ FITCH;1460 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
CDB;BANCO TRIANGULO;R$ 1.000,00;43,97%;R$ 1.439,73;A FITCH;1461 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO PINE;R$ 1.000,00;57,89%;R$ 1.578,86;BB+ FITCH;1825 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
CDB;BANCO FIBRA;R$ 1.000,00;57,89%;R$ 1.578,86;B+ FITCH;1825 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
CDB;BANCO TRIANGULO;R$ 1.000,00;57,91%;R$ 1.579,05;A FITCH;1826 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO FIBRA;R$ 1.000,00;73,53%;R$ 1.735,27;B+ FITCH;2190 dias;No Vencimento;IPCA +6,8%;LCI/LCA IPCA + 5.78%
Debênture;PETRO RIO JAGUAR PETROLEO S.A.;R$ 1.017,02;65,46%;R$ 1.682,76;Sem Rating;1770 dias;Vencimento;10,99%PRÉ;CDB 12.93%
Debênture;PETRO RIO JAGUAR PETROLEO S.A.;R$ 1.017,02;65,46%;R$ 1.682,76;Sem Rating;1770 dias;Vencimento;10,99%PRÉ;CDB 12.93%
Debênture;PETRO RIO JAGUAR PETROLEO S.A.;R$ 1.017,02;65,46%;R$ 1.682,76;Sem Rating;1770 dias;Vencimento;10,99%PRÉ;CDB 12.93%
CRI;UNIDAS;R$ 1.075,22;100,35%;R$ 2.154,15;Sem Rating;2439 dias;Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CRA;UNIDAS;R$ 1.075,22;100,35%;R$ 2.154,15;Sem Rating;2439 dias;Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CRI;UNIDAS;R$ 1.075,22;100,35%;R$ 2.154,15;Sem Rating;2439 dias;Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CRA;UNIDAS;R$ 1.075,22;100,35%;R$ 2.154,15;Sem Rating;2439 dias;Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CRI;UNIDAS;R$ 1.075,22;100,35%;R$ 2.154,15;Sem Rating;2439 dias;Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CRA;UNIDAS;R$ 1.075,22;100,35%;R$ 2.154,15;Sem Rating;2439 dias;Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CDB;C6 BANK;R$ 5.000,00;2,05%;R$ 5.102,31;A- S&P;91 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO GUANABARA S.A;R$ 5.000,00;4,31%;R$ 5.215,75;Sem Rating;181 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO FATOR;R$ 5.000,00;6,61%;R$ 5.330,63;BBB- FITCH;277 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO BV;R$ 5.000,00;31,11%;R$ 6.555,49;AA MOODYS;1095 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO BV;R$ 5.000,00;31,16%;R$ 6.557,89;AA MOODYS;1096 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO BV;R$ 5.000,00;31,21%;R$ 6.560,29;AA MOODYS;1097 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO TRIANGULO;R$ 5.000,00;43,97%;R$ 7.198,63;A FITCH;1461 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO BTG PACTUAL;R$ 5.000,00;57,91%;R$ 7.895,27;AAA S&P;1826 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO TRIANGULO;R$ 5.000,00;57,91%;R$ 7.895,27;A FITCH;1826 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO CAIXA GERAL;R$ 10.000,00;4,31%;R$ 10.431,49;BB+ FITCH;181 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO CAIXA GERAL;R$ 10.000,00;4,31%;R$ 10.431,49;BB+ FITCH;181 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO HAITONG;R$ 10.000,00;9,14%;R$ 10.913,95;AAA S&P;365 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO FIBRA;R$ 10.000,00;14,04%;R$ 11.404,23;B+ FITCH;549 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO FIBRA;R$ 10.000,00;14,04%;R$ 11.404,23;B+ FITCH;549 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO FIBRA;R$ 10.000,00;14,08%;R$ 11.408,23;B+ FITCH;550 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;18,91%;R$ 11.891,33;AAA FITCH;720 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;18,91%;R$ 11.891,33;AAA FITCH;720 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO VOLKSWAGEN;R$ 1.000,00;19,75%;R$ 1.197,46;AAA S&P;730 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO RODOBENS;R$ 10.000,00;31,16%;R$ 13.115,78;AA+ FITCH;1096 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO GM;R$ 10.000,00;31,30%;R$ 13.130,20;AAA FITCH;1099 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO RODOBENS;R$ 10.000,00;43,97%;R$ 14.397,27;AA+ FITCH;1461 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO RODOBENS;R$ 10.000,00;57,96%;R$ 15.796,46;AA+ FITCH;1827 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO RCI;R$ 15.000,00;19,79%;R$ 17.968,42;AA+ MOODYS;732 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO RCI;R$ 1.000,00;31,11%;R$ 1.311,10;AA+ MOODYS;1095 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO DA CHINA BRASIL;R$ 20.000,00;31,11%;R$ 26.221,95;AAA S&P;1095 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
LF;BANCO ALFA;R$ 62.997,29;35,17%;R$ 85.150,45;Sem Rating;1214 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
LF;BANCO ALFA;R$ 62.997,29;35,17%;R$ 85.150,45;AA+ MOODYS;1214 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
LF;BANCO DAYCOVAL;R$ 68.044,20;24,67%;R$ 84.829,04;Sem Rating;892 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
LF;BANCO DAYCOVAL;R$ 68.044,20;24,67%;R$ 84.829,04;AA FITCH;892 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
LF;BANCO DAYCOVAL;R$ 69.402,55;26,87%;R$ 88.048,74;Sem Rating;962 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
LF;BANCO DAYCOVAL;R$ 69.402,55;26,87%;R$ 88.048,74;AA FITCH;962 dias;No Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO INDUSTRIAL DO BRASIL;R$ 1.000,00;9,14%;R$ 1.091,36;A+ MOODYS;365 dias;No Vencimento;CDI + 0,3%;LCI/LCA 0.25% CDI
CDB;BANCO BMG;R$ 1.000,00;31,24%;R$ 1.312,41;B+ FITCH;1098 dias;Vencimento;IPCA +6,79%;LCI/LCA IPCA + 5.77%
CDB;BANCO BMG;R$ 1.000,00;37,51%;R$ 1.375,08;B+ FITCH;1281 dias;Vencimento;IPCA +6,79%;LCI/LCA IPCA + 5.77%
CDB;BANCO TRIANGULO;R$ 1.000,00;57,86%;R$ 1.578,65;A FITCH;1826 dias;Vencimento;10,98%PRÉ;LCI/LCA 9.33% PRÉ
CRA;MARFRIG;R$ 1.044,71;20,25%;R$ 1.256,28;AAA S&P;643 dias;Vencimento;CDI + 0,3%;CDB CDI + 0.36%
CRA;MARFRIG;R$ 1.044,71;20,25%;R$ 1.256,28;AAA S&P;643 dias;Vencimento;CDI + 0,3%;CDB CDI + 0.36%
CRA;MARFRIG;R$ 1.044,71;20,25%;R$ 1.256,28;AAA S&P;643 dias;Vencimento;CDI + 0,3%;CDB CDI + 0.36%
CRA;CAMIL;R$ 1.054,65;61,28%;R$ 1.700,96;AA- S&P;1679 dias;Vencimento;CDI + 0,3%;CDB CDI + 0.35%
CRA;CAMIL;R$ 1.054,65;61,28%;R$ 1.700,96;AA- S&P;1679 dias;Vencimento;CDI + 0,3%;CDB CDI + 0.35%
CRA;CAMIL;R$ 1.054,65;61,28%;R$ 1.700,96;AA- S&P;1679 dias;Vencimento;CDI + 0,3%;CDB CDI + 0.35%
CRI;LOCALIZA;R$ 1.059,86;84,63%;R$ 1.956,84;AAA MOODYS;2159 dias;Vencimento;CDI + 0,3%;CDB CDI + 0.35%
